MGI:MGI:2153272	Trrap
MGI:MGI:1197527	Top3a
MGI:MGI:105043	Ahr
MGI:MGI:1197519	Bcl2l11
MGI:MGI:2141857	Atf5
MGI:MGI:3644434	Gm7535
MGI:MGI:5141883	Pagr1b
MGI:MGI:1316736	Men1
MGI:MGI:1316727	Gspt2
MGI:MGI:1920720	Kif2b
MGI:MGI:1343098	Aif1
MGI:MGI:1343094	Kat2b
MGI:MGI:1343091	Hdac3
MGI:MGI:1931749	Pum1
MGI:MGI:1098535	Camk1
MGI:MGI:1926252	Gipc1
MGI:MGI:2685452	Gmnc
MGI:MGI:2685446	Nuggc
MGI:MGI:3649996	Dnmt3c
MGI:MGI:95401	Epb41
MGI:MGI:1916017	Washc1
MGI:MGI:97376	Nras
MGI:MGI:97372	Npr2
MGI:MGI:1917178	Cenps
MGI:MGI:1354695	Fbxw7
MGI:MGI:97369	Nppc
MGI:MGI:97364	Notch2
MGI:MGI:97363	Notch1
MGI:MGI:1917167	Nabp2
MGI:MGI:1341886	Ajuba
MGI:MGI:97352	Nkx3-1
MGI:MGI:1341870	Stk11
MGI:MGI:1344415	Dmtf1
MGI:MGI:1917135	Aunip
MGI:MGI:1341850	Rb1cc1
MGI:MGI:2442117	Pogz
MGI:MGI:1341265	Camk2d
MGI:MGI:1915862	Ube2c
MGI:MGI:3575512	AY074887
MGI:MGI:1915395	Etaa1
MGI:MGI:1915392	Ino80
MGI:MGI:1920037	Ndc1
MGI:MGI:1920026	Sass6
MGI:MGI:1915362	Entr1
MGI:MGI:95556	Flna
MGI:MGI:5579625	Gm28919
MGI:MGI:2443590	Ddx11
MGI:MGI:95537	Ccn2
MGI:MGI:103198	Cdc25a
MGI:MGI:103197	Mcm5
MGI:MGI:95524	Fgfr3
MGI:MGI:95523	Fgfr2
MGI:MGI:95522	Fgfr1
MGI:MGI:1915329	Pdcd2l
MGI:MGI:95516	Fgf2
MGI:MGI:95514	Fes
MGI:MGI:103180	Tcf19
MGI:MGI:1915317	Mrnip
MGI:MGI:1915303	Ubxn2b
MGI:MGI:2444228	Ccar2
MGI:MGI:1314881	Chaf1b
MGI:MGI:103147	Dync1h1
MGI:MGI:5579982	Gm29276
MGI:MGI:2443510	Tacc1
MGI:MGI:1925559	Cul9
MGI:MGI:3605986	Rad54b
MGI:MGI:1341190	Hmg20b
MGI:MGI:1341163	Tacc3
MGI:MGI:1925517	Klhdc8b
MGI:MGI:101941	E2f1
MGI:MGI:101938	Mlh1
MGI:MGI:101934	Tfdp1
MGI:MGI:1915191	Rps27l
MGI:MGI:1918029	Prdm5
MGI:MGI:1915172	Fam32a
MGI:MGI:2139150	Ssx2ip
MGI:MGI:97490	Pax6
MGI:MGI:1915125	Trp53i13
MGI:MGI:1915124	Rprm
MGI:MGI:2443370	Chtf8
MGI:MGI:95305	Eif4e
MGI:MGI:1915107	Ppp6c
MGI:MGI:3026984	Plk5
MGI:MGI:2151172	Mta3
MGI:MGI:2443333	Brinp2
MGI:MGI:1930042	Dclre1a
MGI:MGI:1930036	Piwil2
MGI:MGI:1913976	Nipbl
MGI:MGI:1913963	Actr2
MGI:MGI:1925349	Atrip
MGI:MGI:1913950	Chmp3
MGI:MGI:1913929	Rae1
MGI:MGI:1913922	Chmp7
MGI:MGI:1913921	Ccnh
MGI:MGI:101789	Lig1
MGI:MGI:101785	Mybl2
MGI:MGI:1921620	Rptor
MGI:MGI:1916987	Ttl
MGI:MGI:1921636	Rmi1
MGI:MGI:1913904	Tex12
MGI:MGI:101765	Cdk5
MGI:MGI:101761	Hmga2
MGI:MGI:1921642	Specc1l
MGI:MGI:101757	Cfl1
MGI:MGI:108481	Anxa11
MGI:MGI:1921651	Terb2
MGI:MGI:108476	Fzd3
MGI:MGI:108466	Ralbp1
MGI:MGI:1858225	Tuba8
MGI:MGI:97503	Pcna
MGI:MGI:108442	Cpeb1
MGI:MGI:1858214	Ppm1d
MGI:MGI:95294	Egfr
MGI:MGI:95290	Egf
MGI:MGI:1915099	Cdca5
MGI:MGI:95285	Edn3
MGI:MGI:95283	Edn1
MGI:MGI:1195972	Terf2
MGI:MGI:2152419	Stk33
MGI:MGI:2685047	Hmcn1
MGI:MGI:2178836	Tubgcp5
MGI:MGI:1195461	Sept5
MGI:MGI:1277988	Uxt
MGI:MGI:2443514	Wdhd1
MGI:MGI:1925835	Jade1
MGI:MGI:2387357	Wac
MGI:MGI:105085	Rbl2
MGI:MGI:3028590	Mei1
MGI:MGI:1197015	Daxx
MGI:MGI:1197009	Birc2
MGI:MGI:1920243	Appl1
MGI:MGI:95773	Gnai3
MGI:MGI:95772	Gnai2
MGI:MGI:95771	Gnai1
MGI:MGI:99919	Vcp
MGI:MGI:1351663	Skp2
MGI:MGI:1915548	Ncapd2
MGI:MGI:1351650	Tjp3
MGI:MGI:95727	Gli1
MGI:MGI:1346023	Tlk2
MGI:MGI:2183453	Dlgap5
MGI:MGI:2183443	Ccnb3
MGI:MGI:2443767	Aaas
MGI:MGI:2183426	Rspo1
MGI:MGI:2385175	Msto1
MGI:MGI:1915842	Syf2
MGI:MGI:3619045	Mir26a-2
MGI:MGI:1096330	Bad
MGI:MGI:1930787	Insm2
MGI:MGI:1930780	Myh10
MGI:MGI:2653368	Klf11
MGI:MGI:2158560	Cep63
MGI:MGI:1916203	Chmp2a
MGI:MGI:97178	Map4
MGI:MGI:1930708	Zfp386
MGI:MGI:1289156	Pbk
MGI:MGI:1336991	Trp73
MGI:MGI:1858964	Actr1a
MGI:MGI:1858961	Prc1
MGI:MGI:1321159	Ppp2ca
MGI:MGI:2442660	Ppp2r2c
MGI:MGI:1321119	Aurkc
MGI:MGI:1858907	Blcap
MGI:MGI:1927165	Mettl3
MGI:MGI:1920428	Wasl
MGI:MGI:1098280	Crebbp
MGI:MGI:3027899	Wee2
MGI:MGI:1098274	Cyp27b1
MGI:MGI:1098271	Rgs2
MGI:MGI:1915751	Nsmce2
MGI:MGI:95915	H2-M3
MGI:MGI:1098236	Cast
MGI:MGI:1098231	Kif11
MGI:MGI:1098230	Cenpe
MGI:MGI:1098228	Alox8
MGI:MGI:1098226	Kif14
MGI:MGI:103567	Cxcr5
MGI:MGI:5579282	Gm28576
MGI:MGI:3574099	Xlr4c
MGI:MGI:2443732	Dna2
MGI:MGI:2443724	Txnl4b
MGI:MGI:3580376	Lemd3
MGI:MGI:103310	Ptprk
MGI:MGI:1913961	Sbds
MGI:MGI:103302	Bmp7
MGI:MGI:105126	Rad23a
MGI:MGI:98976	Xlr
MGI:MGI:108064	Siah1a
MGI:MGI:2442920	Rab11fip4
MGI:MGI:1920199	Ccnt2
MGI:MGI:1920180	Ppp2r2b
MGI:MGI:1920177	Hepacam
MGI:MGI:1920174	Anln
MGI:MGI:1920159	Chmp1a
MGI:MGI:1915490	Rpa3
MGI:MGI:3574109	Xlr5b
MGI:MGI:1915472	Tubb4b
MGI:MGI:95664	Gata4
MGI:MGI:95663	Gata3
MGI:MGI:95657	Gas2
MGI:MGI:95655	Gas1
MGI:MGI:1346878	Map3k8
MGI:MGI:1915416	Spire1
MGI:MGI:1346866	Map2k1
MGI:MGI:1346865	Mapk14
MGI:MGI:1346864	Mapk13
MGI:MGI:1346861	Mapk8
MGI:MGI:1346859	Mapk3
MGI:MGI:1346858	Mapk1
MGI:MGI:103267	Eif4ebp1
MGI:MGI:103264	Arhgef2
MGI:MGI:103250	Calm2
MGI:MGI:101908	Gpr3
MGI:MGI:2156841	Recql5
MGI:MGI:1915276	Pclaf
MGI:MGI:1915264	Zwilch
MGI:MGI:95457	Mecom
MGI:MGI:95455	Ets1
MGI:MGI:95453	Smarcad1
MGI:MGI:1915255	Naa10
MGI:MGI:1915241	Nacc2
MGI:MGI:103097	Anapc1
MGI:MGI:1351331	Chaf1a
MGI:MGI:95414	Ercc3
MGI:MGI:95413	Ercc2
MGI:MGI:95412	Ercc1
MGI:MGI:1351328	Dbf4
MGI:MGI:103075	Wee1
MGI:MGI:1915206	Kmt5a
MGI:MGI:103067	Atrx
MGI:MGI:103064	Ddx3x
MGI:MGI:1930197	Ncapg
MGI:MGI:103036	Stat5a
MGI:MGI:103035	Stat5b
MGI:MGI:103016	Ppp1ca
MGI:MGI:103012	E2f4
MGI:MGI:103009	Epb41l2
MGI:MGI:1341085	Epm2a
MGI:MGI:2443003	Pcid2
MGI:MGI:1341077	Ccni
MGI:MGI:1277991	Dach1
MGI:MGI:101849	Rack1
MGI:MGI:97307	Nf2
MGI:MGI:97303	Nek1
MGI:MGI:97302	Nedd9
MGI:MGI:1341823	Fanca
MGI:MGI:1341819	Mlf1
MGI:MGI:1316678	Rad1
MGI:MGI:1926186	Wdr76
MGI:MGI:1920670	Ccsap
MGI:MGI:1316652	Prmt2
MGI:MGI:1316649	Sphk1
MGI:MGI:2442483	Usp37
MGI:MGI:1915974	Arl8a
MGI:MGI:1927344	Gmnn
MGI:MGI:5433924	Gm29564
MGI:MGI:1926334	Ppp2r1a
MGI:MGI:2685383	Rmi2
MGI:MGI:1101759	Rnf2
MGI:MGI:1915919	Taok2
MGI:MGI:1917485	Poc1a
MGI:MGI:1926395	Wtap
MGI:MGI:2388480	Ppp2r5b
MGI:MGI:97298	Sept2
MGI:MGI:97295	Casp2
MGI:MGI:97276	Myog
MGI:MGI:1890613	Pes1
MGI:MGI:97250	Myc
MGI:MGI:95560	Flt3l
MGI:MGI:1917057	Trim32
MGI:MGI:97249	Myb
MGI:MGI:2446084	Wnt9a
MGI:MGI:1917004	Fbxo7
MGI:MGI:2153072	Trim37
MGI:MGI:2153060	Gjc2
MGI:MGI:1920579	1700040F15Rik
MGI:MGI:1920960	Tubb2b
MGI:MGI:109161	Grk5
MGI:MGI:1194909	Rsph1
MGI:MGI:109152	Lig3
MGI:MGI:109150	Mnt
MGI:MGI:2145950	Scrib
MGI:MGI:106013	Slc16a1
MGI:MGI:109129	Taf6
MGI:MGI:109128	Hnf4a
MGI:MGI:106028	Rhoc
MGI:MGI:1924825	Kmt2e
MGI:MGI:107949	Rhob
MGI:MGI:107946	Zfp36l1
MGI:MGI:107945	Zfp36l2
MGI:MGI:107940	Ezh2
MGI:MGI:107934	Mdm4
MGI:MGI:107933	Mns1
MGI:MGI:107926	Rock2
MGI:MGI:2140327	Phactr4
MGI:MGI:1914583	Stk35
MGI:MGI:2385923	Hexim1
MGI:MGI:2147036	Ttbk1
MGI:MGI:2135610	Dync1li1
MGI:MGI:1196391	Pole
MGI:MGI:2135608	Pard3
MGI:MGI:2135606	Pard6g
MGI:MGI:2135605	Pard6b
MGI:MGI:1339795	Smc3
MGI:MGI:1932404	Phip
MGI:MGI:1919159	Haus5
MGI:MGI:1919140	Mad2l2
MGI:MGI:1919128	Fam83d
MGI:MGI:1919127	Efhc1
MGI:MGI:87911	Acvr1
MGI:MGI:1919104	Dpep3
MGI:MGI:87904	Actb
MGI:MGI:1922680	Anapc15
MGI:MGI:1099790	Plk2
MGI:MGI:1922664	Ccnl1
MGI:MGI:3646322	Gm5935
MGI:MGI:1934029	Usp8
MGI:MGI:1922638	Boll
MGI:MGI:3646302	Anapc15-ps
MGI:MGI:1860262	Cts7
MGI:MGI:3588217	Usp51
MGI:MGI:1201674	Smad3
MGI:MGI:1917942	Insc
MGI:MGI:1917941	3830403N18Rik
MGI:MGI:1917931	Abraxas1
MGI:MGI:2145448	Slf1
MGI:MGI:1201691	Rnf4
MGI:MGI:1917925	Vcpip1
MGI:MGI:1298398	Mcm7
MGI:MGI:1298387	Fhl1
MGI:MGI:2687329	Ccdc155
MGI:MGI:1289227	Zwint
MGI:MGI:1914104	Trim35
MGI:MGI:1919096	Syce2
MGI:MGI:1919086	Shcbp1l
MGI:MGI:1859252	Fmn2
MGI:MGI:1859251	Dctn3
MGI:MGI:102722	Pcnt
MGI:MGI:5434092	Gm20736
MGI:MGI:1929266	Snd1
MGI:MGI:1859211	Irf6
MGI:MGI:96298	Hyal1
MGI:MGI:96285	Slc6a4
MGI:MGI:96269	Ranbp1
MGI:MGI:3648807	Mcidas
MGI:MGI:1196398	Champ1
MGI:MGI:5434029	Gm21865
MGI:MGI:96247	Hsp90ab1
MGI:MGI:96244	Hspa1a
MGI:MGI:96243	Hspa2
MGI:MGI:96238	Hsf1
MGI:MGI:1196377	Tnfaip3
MGI:MGI:1347487	Foxm1
MGI:MGI:96224	Hras
MGI:MGI:1347472	Foxa1
MGI:MGI:2179288	Rttn
MGI:MGI:1347466	Foxc1
MGI:MGI:1347464	Foxg1
MGI:MGI:2444233	Ythdf2
MGI:MGI:1196310	Angel2
MGI:MGI:2443596	Senp5
MGI:MGI:1914879	Spc24
MGI:MGI:1914878	Anp32b
MGI:MGI:1350981	Xlr5c
MGI:MGI:1930134	Ern1
MGI:MGI:1925496	Phf23
MGI:MGI:104662	Pml
MGI:MGI:1926210	Cenpk
MGI:MGI:102688	H2afx
MGI:MGI:102685	Cdc27
MGI:MGI:102682	Llgl1
MGI:MGI:1350929	Asns
MGI:MGI:102672	Runx3
MGI:MGI:102670	Ddx4
MGI:MGI:1932101	Ankrd17
MGI:MGI:2137612	Fkbp6
MGI:MGI:1321393	Timeless
MGI:MGI:1321396	Pstpip1
MGI:MGI:1916524	Ctdspl
MGI:MGI:1916520	Gins1
MGI:MGI:2443011	Sun2
MGI:MGI:1916510	Ing2
MGI:MGI:2154049	Smc1b
MGI:MGI:2444736	Lmln
MGI:MGI:2389091	Rps15a
MGI:MGI:1341857	Mad1l1
MGI:MGI:1926790	Fzr1
MGI:MGI:1915501	Babam1
MGI:MGI:3643726	Gm16430
MGI:MGI:2179715	Plaat3
MGI:MGI:1915525	Rpa1
MGI:MGI:2684762	Lzts1
MGI:MGI:5580260	Gm29554
MGI:MGI:2652894	Mapk15
MGI:MGI:1355315	Tmod3
MGI:MGI:1342328	Dazl
MGI:MGI:2142282	Whamm
MGI:MGI:1355328	Nasp
MGI:MGI:1343961	Msh6
MGI:MGI:1355330	Phgdh
MGI:MGI:1924657	Rab35
MGI:MGI:1313259	Slfn1
MGI:MGI:5006716	Ankrd31
MGI:MGI:2142227	Lrrk1
MGI:MGI:1916487	Gtpbp4
MGI:MGI:5434450	Gm21095
MGI:MGI:96662	Kcna5
MGI:MGI:96648	Jund
MGI:MGI:96647	Junb
MGI:MGI:96646	Jun
MGI:MGI:96173	Hoxa13
MGI:MGI:1916421	Cnppd1
MGI:MGI:2444672	Madd
MGI:MGI:96610	Itgb1
MGI:MGI:1925860	Uvrag
MGI:MGI:1916403	Ccdc124
MGI:MGI:2152450	Usp3
MGI:MGI:1345192	Psmd13
MGI:MGI:96982	Mif
MGI:MGI:1916784	Avpi1
MGI:MGI:1099440	Suv39h1
MGI:MGI:1921437	Katnb1
MGI:MGI:96969	Met
MGI:MGI:96952	Mdm2
MGI:MGI:96951	Mdm1
MGI:MGI:1923928	Tmem67
MGI:MGI:96919	Ascl1
MGI:MGI:1098583	Stag2
MGI:MGI:104565	Cdkn1b
MGI:MGI:104564	Cdkn1c
MGI:MGI:104557	Rps6ka3
MGI:MGI:104556	Cdkn1a
MGI:MGI:2681259	Tas2r121
MGI:MGI:2441683	Tlk1
MGI:MGI:104537	Brca1
MGI:MGI:3588265	Btg1-ps2
MGI:MGI:3588262	Btg1-ps1
MGI:MGI:1926953	Ctdp1
MGI:MGI:1919861	Zfp655
MGI:MGI:3588215	Tubal3
MGI:MGI:2684960	Kiz
MGI:MGI:1859866	Cdc20
MGI:MGI:3618704	Mir124a-3
MGI:MGI:3618700	Mir124a-2
MGI:MGI:109519	Msh3
MGI:MGI:1921367	Actr3
MGI:MGI:1921362	Usp16
MGI:MGI:1921357	Cep55
MGI:MGI:109542	Sycp3
MGI:MGI:1921325	Syce1
MGI:MGI:1921318	Asz1
MGI:MGI:2137738	Prcc
MGI:MGI:2444898	Chfr
MGI:MGI:1352757	Iqgap1
MGI:MGI:1915724	Tada3
MGI:MGI:1097692	Opn1mw
MGI:MGI:2140902	Lin54
MGI:MGI:1915769	Eml1
MGI:MGI:1927140	Git1
MGI:MGI:1335093	Ppp2r3d
MGI:MGI:1335094	Sept7
MGI:MGI:102956	Cdk7
MGI:MGI:102944	Ube2b
MGI:MGI:894681	Usp9x
MGI:MGI:96398	Id3
MGI:MGI:109634	Terf1
MGI:MGI:2387633	Haus3
MGI:MGI:1916278	Mitd1
MGI:MGI:109608	Fap
MGI:MGI:109604	Plk3
MGI:MGI:2387629	Tardbp
MGI:MGI:5434246	Gm21488
MGI:MGI:1916260	Anapc13
MGI:MGI:2387618	Nudt6
MGI:MGI:1916249	Anapc10
MGI:MGI:1916245	Mcts1
MGI:MGI:2444496	Prr11
MGI:MGI:96434	Igf2
MGI:MGI:96433	Igf1r
MGI:MGI:96432	Igf1
MGI:MGI:1916233	Rint1
MGI:MGI:3710522	Gm10488
MGI:MGI:1916214	Ctc1
MGI:MGI:3710515	Gm10230
MGI:MGI:2444453	Arhgef10
MGI:MGI:2444450	Fbxl18
MGI:MGI:1206586	Bap1
MGI:MGI:2140873	Ttc28
MGI:MGI:2444431	Rab11fip3
MGI:MGI:2147570	Marveld1
MGI:MGI:1915817	Cgref1
MGI:MGI:1927223	Pard6a
MGI:MGI:102890	Ccng1
MGI:MGI:1927243	Rala
MGI:MGI:1927244	Ralb
MGI:MGI:1100846	Med1
MGI:MGI:109596	Kifc1
MGI:MGI:109595	Ccndbp1
MGI:MGI:109583	Pten
MGI:MGI:103199	Mcm4
MGI:MGI:1276116	Ep300
MGI:MGI:1342290	Rps6ka2
MGI:MGI:1342287	Klf4
MGI:MGI:1342279	Aicda
MGI:MGI:1915678	Steap3
MGI:MGI:1926609	Trp53inp1
MGI:MGI:104288	Pms2
MGI:MGI:1097706	Cetn3
MGI:MGI:1330828	Cdk5r2
MGI:MGI:1330810	Trp63
MGI:MGI:2142166	C2cd3
MGI:MGI:1914490	Taok1
MGI:MGI:3804938	Gm5169
MGI:MGI:96590	Irf1
MGI:MGI:1921054	Kif2c
MGI:MGI:1352495	Zfp385a
MGI:MGI:96575	Insr
MGI:MGI:96573	Ins2
MGI:MGI:96570	Inhba
MGI:MGI:96569	Inha
MGI:MGI:2429620	Hinfp
MGI:MGI:1916368	Cgrrf1
MGI:MGI:1934950	Csnk1a1
MGI:MGI:1352467	Esr1
MGI:MGI:1352466	Nr2c2
MGI:MGI:96543	Il1b
MGI:MGI:96542	Il1a
MGI:MGI:96540	Il12b
MGI:MGI:1921004	Thap1
MGI:MGI:1352457	Nr4a3
MGI:MGI:96539	Il12a
MGI:MGI:96537	Il10
MGI:MGI:2444559	Mapk4
MGI:MGI:1927470	Spag5
MGI:MGI:1915201	Tubb6
MGI:MGI:109359	Nek2
MGI:MGI:109349	Atf2
MGI:MGI:109344	Eya1
MGI:MGI:1194912	Rbbp4
MGI:MGI:109337	Brca2
MGI:MGI:109327	Bnip2
MGI:MGI:1344371	Nek3
MGI:MGI:1196274	Cdca8
MGI:MGI:96113	Hmgb1
MGI:MGI:1261809	Rad51d
MGI:MGI:1196252	Spice1
MGI:MGI:1347360	Cul3
MGI:MGI:2147298	Cep120
MGI:MGI:1261847	Vrk1
MGI:MGI:3779555	Gm6121
MGI:MGI:2443665	Numa1
MGI:MGI:1926156	Misp
MGI:MGI:1926146	Ecrg4
MGI:MGI:1914750	Ccar1
MGI:MGI:2442995	Rbbp8
MGI:MGI:94925	Drd3
MGI:MGI:94924	Drd2
MGI:MGI:1926116	Abraxas2
MGI:MGI:1914713	Poc5
MGI:MGI:1921923	Spdye4a
MGI:MGI:88375	Cenpa
MGI:MGI:96067	Htt
MGI:MGI:88357	Cdk4
MGI:MGI:88353	Cdk11b
MGI:MGI:103239	Tfap4
MGI:MGI:88351	Cdk1
MGI:MGI:88350	Cdc25c
MGI:MGI:1913690	Cdc26
MGI:MGI:1913692	Spc25
MGI:MGI:2384584	Rfwd3
MGI:MGI:88316	Ccne1
MGI:MGI:88315	Ccnd3
MGI:MGI:88314	Ccnd2
MGI:MGI:88313	Ccnd1
MGI:MGI:88311	Ccnb2
MGI:MGI:88302	Ccnb1
MGI:MGI:1353427	Eif2ak4
MGI:MGI:1923099	Nupr1l
MGI:MGI:3643620	Cks1brt
MGI:MGI:1923078	Hormad2
MGI:MGI:1923076	Senp2
MGI:MGI:1353455	Mlh3
MGI:MGI:107813	Tubb3
MGI:MGI:1277162	Cdk6
MGI:MGI:1923051	4930447C04Rik
MGI:MGI:1918959	Syde1
MGI:MGI:1923036	Ckap5
MGI:MGI:1923020	Brsk2
MGI:MGI:1918339	Sept12
MGI:MGI:97528	Pdgfb
MGI:MGI:106184	Npm1
MGI:MGI:1097161	Bak1
MGI:MGI:2157767	Krtap21-1
MGI:MGI:1859310	Asah2
MGI:MGI:5434180	Gm20824
MGI:MGI:1890220	Gpr132
MGI:MGI:109532	Btg3
MGI:MGI:109530	E4f1
MGI:MGI:96397	Id2
MGI:MGI:96396	Id1
MGI:MGI:1916192	Chmp2b
MGI:MGI:109520	Pafah1b1
MGI:MGI:109505	Xlr3b
MGI:MGI:1923718	Uhrf2
MGI:MGI:3643379	Smim22
MGI:MGI:1196431	D7Ertd443e
MGI:MGI:2444341	Phf8
MGI:MGI:1925141	Ube2s
MGI:MGI:1196419	Ccpg1
MGI:MGI:2662729	Zfp703
MGI:MGI:1914983	Itgb3bp
MGI:MGI:1931028	Recql4
MGI:MGI:3529431	Crocc
MGI:MGI:1345138	Spry2
MGI:MGI:1914947	Gadd45gip1
MGI:MGI:2386853	Rassf4
MGI:MGI:3606746	Bex4
MGI:MGI:1859287	Dnmt3l
MGI:MGI:102779	Fen1
MGI:MGI:96819	Anxa1
MGI:MGI:103557	Xpc
MGI:MGI:3643862	Gm5934
MGI:MGI:1858202	Rab11a
MGI:MGI:2654144	Ercc6l
MGI:MGI:3576783	Eme1
MGI:MGI:1915443	Rpl24
MGI:MGI:2684853	Tmprss11a
MGI:MGI:1913989	Rcc1
MGI:MGI:2441827	Rxfp3
MGI:MGI:2387995	Nek9
MGI:MGI:2448561	Ythdc2
MGI:MGI:1934816	Tex15
MGI:MGI:1921291	Ddias
MGI:MGI:1859730	Sh3glb1
MGI:MGI:1859709	Rgs14
MGI:MGI:96795	Lmnb1
MGI:MGI:96787	Lif
MGI:MGI:1858898	Psmd10
MGI:MGI:2149034	Obox4
MGI:MGI:2137642	Snx18
MGI:MGI:2137630	Pkmyt1
MGI:MGI:1336878	Taf1
MGI:MGI:1338073	Cdc45
MGI:MGI:107371	Rtkn
MGI:MGI:2443939	Cenpt
MGI:MGI:2685134	Ccnb1ip1
MGI:MGI:1922247	Syce1l
MGI:MGI:1354944	Orc3
MGI:MGI:2158468	Ms4a3
MGI:MGI:1338039	Ovol2
MGI:MGI:2137414	Kifc5b
MGI:MGI:2673709	Kntc1
MGI:MGI:1916318	Tcim
MGI:MGI:1338017	Bex2
MGI:MGI:1916329	Sgsm3
MGI:MGI:2144157	Usp22
MGI:MGI:97052	Mos
MGI:MGI:1289273	Ppp1r10
MGI:MGI:1352452	Nr2f2
MGI:MGI:2141520	Hepacam2
MGI:MGI:1920389	Cenpv
MGI:MGI:5434649	Gm21294
MGI:MGI:2445019	Pik3c3
MGI:MGI:3028642	Iqgap3
MGI:MGI:3612184	Ccdc8
MGI:MGI:2136782	BC004004
MGI:MGI:1915681	Fbxl15
MGI:MGI:1927065	Cables1
MGI:MGI:2135607	Sirt1
MGI:MGI:2442060	Rassf2
MGI:MGI:99918	Mecp2
MGI:MGI:1922555	Ankrd53
MGI:MGI:2143676	Zfp365
MGI:MGI:5434173	Gm21497
MGI:MGI:1350917	Rps3
MGI:MGI:5434176	Gm20820
MGI:MGI:105373	Ptch1
MGI:MGI:107532	Kpnb1
MGI:MGI:1914184	Dsn1
MGI:MGI:107516	Gata6
MGI:MGI:107508	Ereg
MGI:MGI:1350975	Xlr4b
MGI:MGI:1914167	Chordc1
MGI:MGI:1194498	Haspin
MGI:MGI:3782476	Gm4297
MGI:MGI:3584508	Kcnh5
MGI:MGI:1202709	Tert
MGI:MGI:2442306	Fancm
MGI:MGI:88276	Ctnnb1
MGI:MGI:103300	Rbl1
MGI:MGI:103301	Cacnb4
MGI:MGI:105108	Nin
MGI:MGI:1927578	Smpd3
MGI:MGI:2443366	Nudt15
MGI:MGI:1098673	Anapc4
MGI:MGI:1343154	Dctn6
MGI:MGI:1098622	Rif1
MGI:MGI:2685553	Prdm11
MGI:MGI:1098610	Psmc3ip
MGI:MGI:1926176	Gas2l1
MGI:MGI:1202065	Chek1
MGI:MGI:1343101	Kat2a
MGI:MGI:97495	Pbx1
MGI:MGI:2388633	Cltc
MGI:MGI:1917264	Kat14
MGI:MGI:1917262	Cep85
MGI:MGI:2138319	Trp53bp2
MGI:MGI:105094	Adcyap1
MGI:MGI:105091	E2f5
MGI:MGI:1890508	Zmpste24
MGI:MGI:2140313	Shoc1
MGI:MGI:103185	Uimc1
MGI:MGI:1098824	Odf2
MGI:MGI:1098815	Cdc23
MGI:MGI:2685728	Spata22
MGI:MGI:2685715	Heca
MGI:MGI:1306784	Cited2
MGI:MGI:2138584	Gigyf2
MGI:MGI:1353593	Lcmt1
MGI:MGI:1353592	Hacd1
MGI:MGI:3525201	Mdc1
MGI:MGI:1353578	Pttg1
MGI:MGI:1353569	Foxe3
MGI:MGI:1917446	Actr1b
MGI:MGI:97631	Pmp22
MGI:MGI:97621	Plk1
MGI:MGI:1345148	Sept3
MGI:MGI:97613	Plcb1
MGI:MGI:97603	Pkd1
MGI:MGI:97601	Prkcq
MGI:MGI:3045334	Mcmdc2
MGI:MGI:1924872	Apex2
MGI:MGI:3042273	Nsfl1c
MGI:MGI:3045318	Usp44
MGI:MGI:3045313	Zc3h12d
MGI:MGI:101764	Cdk5r1
MGI:MGI:2138811	Cdc123
MGI:MGI:1917720	Rprd1b
MGI:MGI:101783	Plk4
MGI:MGI:1889549	Txnip
MGI:MGI:1927999	Mlxipl
MGI:MGI:5589025	Gm29866
MGI:MGI:106022	Rpl26
MGI:MGI:2685986	Gm1140
MGI:MGI:2685973	Trim71
MGI:MGI:1338871	Btrc
MGI:MGI:2685946	Brsk1
MGI:MGI:1349478	Zw10
MGI:MGI:1922390	Slxl1
MGI:MGI:1929092	Rbm14
MGI:MGI:97890	Rad51
MGI:MGI:97887	Rdx
MGI:MGI:1917680	Tbce
MGI:MGI:97874	Rb1
MGI:MGI:1929069	Rnf8
MGI:MGI:1922329	Zbtb49
MGI:MGI:106657	Trim21
MGI:MGI:1922709	Syce3
MGI:MGI:1278315	Lrp5
MGI:MGI:2684927	Cenpj
MGI:MGI:1924209	Chmp5
MGI:MGI:1919540	Lsm11
MGI:MGI:2685128	Nek10
MGI:MGI:1889023	Banp
MGI:MGI:2685139	Setdb2
MGI:MGI:3574108	Xlr5a
MGI:MGI:5434267	Gm20911
MGI:MGI:99702	Bax
MGI:MGI:99701	Cdc25b
MGI:MGI:99700	Cenpc1
MGI:MGI:107365	Ube2i
MGI:MGI:2385331	Stard13
MGI:MGI:107307	Ing4
MGI:MGI:107304	Rny3
MGI:MGI:2442184	Flcn
MGI:MGI:1929722	Anapc5
MGI:MGI:1929721	Rrs1
MGI:MGI:1929713	Cep295nl
MGI:MGI:1929711	Anapc7
MGI:MGI:2177178	Dicer1
MGI:MGI:2442153	Gak
MGI:MGI:1860606	Akap8l
MGI:MGI:3574098	Xlr4a
MGI:MGI:1346006	Ptpa
MGI:MGI:2384854	Prdm9
MGI:MGI:3606486	Btn2a2
MGI:MGI:2176229	Zfp369
MGI:MGI:1913464	Rgcc
MGI:MGI:5579216	Gm28510
MGI:MGI:1913447	Cks2
MGI:MGI:1913446	Myo19
MGI:MGI:2443308	Mcph1
MGI:MGI:1913415	Bccip
MGI:MGI:1913406	Anapc11
MGI:MGI:88930	Reep3
